날짜,종가,거래량,기관합계,개인,외국인합계
2017-03-24,49500,5174622,518268.0,-1276045.0,773840.0
2017-03-27,50700,5607032,-127871.0,-1977917.0,2105860.0
2017-03-28,50800,2862493,-245140.0,-282463.0,524648.0
2017-03-29,51300,4154277,-183286.0,-620123.0,847640.0
2017-03-30,50900,2204243,-182160.0,-57974.0,248064.0
2017-03-31,50500,2682196,-69767.0,-181512.0,250258.0
2017-04-03,51800,2361892,459540.0,-949297.0,497636.0
2017-04-04,51000,2192884,14840.0,-223100.0,320684.0
2017-04-05,50300,2758658,-40308.0,333895.0,-329047.0
2017-04-06,49400,2991825,95378.0,892704.0,-1010487.0
2017-04-07,49800,2645476,-190588.0,38943.0,153818.0
2017-04-10,49000,1824895,187919.0,84273.0,-286919.0
2017-04-11,48850,2384127,187008.0,276912.0,-591592.0
2017-04-12,49000,1694663,-24398.0,217802.0,-164128.0
2017-04-13,49750,2367158,69327.0,-111678.0,36826.0
2017-04-14,49800,2845128,140712.0,-509095.0,379500.0
2017-04-17,49200,2002100,-109516.0,713324.0,-619600.0
2017-04-18,50200,1899560,44353.0,-293733.0,251396.0
2017-04-19,49850,1587172,8933.0,-25707.0,17213.0
2017-04-20,51400,3573280,454355.0,-1352472.0,926545.0
2017-04-21,52000,3834454,35117.0,-1301627.0,1335135.0
2017-04-24,52400,3158545,-237775.0,-204642.0,448182.0
2017-04-25,52400,5312931,-827314.0,148168.0,682583.0
2017-04-26,53700,5609007,253109.0,-1714337.0,1548061.0
2017-04-27,53600,2743963,-2490.0,-43254.0,49746.0
2017-04-28,54000,3573387,107262.0,-229515.0,136034.0
2017-05-02,55400,4347745,94501.0,-883015.0,790863.0
2017-05-04,55900,2780438,-283756.0,-236724.0,527823.0
2017-05-08,56900,3818771,156017.0,-506156.0,363614.0
2017-05-10,55600,4766870,187387.0,-134731.0,-52753.0
2017-05-11,56400,3509393,-14957.0,-40642.0,30522.0
2017-05-12,55300,2303244,-213313.0,416506.0,-228805.0
2017-05-15,55600,1542366,-210600.0,14823.0,195360.0
2017-05-16,55300,2546047,97763.0,175485.0,-276662.0
2017-05-17,54700,2485465,-183488.0,206725.0,-18853.0
2017-05-18,55700,3494997,-257176.0,-88530.0,284119.0
2017-05-19,54200,2860160,-391024.0,922185.0,-547424.0
2017-05-22,56000,2544180,-66296.0,-438316.0,483092.0
2017-05-23,55100,2410542,80981.0,626159.0,-711416.0
2017-05-24,55800,2324952,-148771.0,-339629.0,486289.0
2017-05-25,55800,1996135,-86691.0,-50629.0,152554.0
2017-05-26,57100,3145737,274672.0,-957268.0,673283.0
2017-05-29,57900,3294700,114101.0,-95953.0,-22445.0
2017-05-30,57400,2368225,-119065.0,523161.0,-417373.0
2017-05-31,57000,3314659,343208.0,74106.0,-431105.0
2017-06-01,56400,2006611,-433137.0,364241.0,82656.0
2017-06-02,57100,2481215,-527935.0,215588.0,305733.0
2017-06-05,56100,2525078,-644058.0,830542.0,-189788.0
2017-06-07,56500,3040030,17722.0,-261387.0,214690.0
2017-06-08,56700,3943311,-276463.0,163251.0,53653.0
2017-06-09,58300,4799560,583568.0,-1129134.0,497517.0
2017-06-12,57500,2650404,-205632.0,395519.0,-182263.0
2017-06-13,58800,3431811,67029.0,-223362.0,136569.0
2017-06-14,59300,4441904,566215.0,-283140.0,-280429.0
2017-06-15,60600,4549233,748936.0,-843303.0,143505.0
2017-06-16,60500,3932203,534001.0,373936.0,-936325.0
2017-06-19,62800,5315543,707659.0,-373959.0,-333375.0
2017-06-20,64000,6519471,-369067.0,1344925.0,-984838.0
2017-06-21,64800,5650669,-51950.0,1072024.0,-1084707.0
2017-06-22,65000,4977159,-430382.0,495446.0,-60739.0
2017-06-23,65000,3189590,-106902.0,275356.0,-155758.0
2017-06-26,67500,3516630,-39343.0,-287419.0,301024.0
2017-06-27,69200,4951341,-356257.0,1093433.0,-748895.0
2017-06-28,67200,5520578,-201713.0,1498463.0,-1312870.0
2017-06-29,68500,3702501,-488543.0,203096.0,279574.0
2017-06-30,67400,3230282,-143129.0,806234.0,-676378.0
2017-07-03,66300,3763473,-643905.0,845154.0,-200095.0
2017-07-04,65800,2895782,-44995.0,291333.0,-246703.0
2017-07-05,68000,4557456,-8345.0,-213917.0,230453.0
2017-07-06,68100,4048922,-110341.0,334788.0,-225872.0
2017-07-07,66600,3242213,237995.0,711727.0,-950339.0
2017-07-10,67300,2667048,101893.0,-172216.0,59906.0
2017-07-11,69000,3187332,265035.0,-494749.0,240135.0
2017-07-12,68900,3462150,-143455.0,143868.0,-11369.0
2017-07-13,70600,5432312,-73558.0,-262759.0,326445.0
2017-07-14,71100,2931832,147593.0,602567.0,-615277.0
2017-07-17,71200,2804598,96060.0,616502.0,-718361.0
2017-07-18,70800,2066194,205454.0,102578.0,-296678.0
2017-07-19,71000,2009799,122984.0,-47104.0,-74713.0
2017-07-20,71300,1647153,-34471.0,22590.0,5255.0
2017-07-21,71200,1599111,-15231.0,43552.0,-61869.0
2017-07-24,73000,3598173,152883.0,-340334.0,108579.0
2017-07-25,70400,6028435,-376282.0,2038266.0,-1811221.0
2017-07-26,66800,9659618,-391283.0,2706453.0,-2374424.0
2017-07-27,68400,6177375,-46422.0,-156063.0,204906.0
2017-07-28,64600,8093780,-163452.0,1387112.0,-1298687.0
2017-07-31,66000,4769724,213383.0,-476593.0,269676.0
2017-08-01,65500,3744523,-472032.0,439004.0,18876.0
2017-08-02,68000,4161592,-88912.0,-514133.0,607309.0
2017-08-03,65500,4992104,-940246.0,1344347.0,-410496.0
2017-08-04,64000,5938549,-197762.0,2066913.0,-1886595.0
2017-08-07,64100,3518575,-326721.0,749309.0,-417462.0
2017-08-08,66300,4372768,195292.0,-1100549.0,907812.0
2017-08-09,64200,4037319,415915.0,579396.0,-1001678.0
2017-08-10,64400,4474120,654867.0,566265.0,-1203070.0
2017-08-11,61400,6664578,1087309.0,1092428.0,-2204710.0
2017-08-14,65100,5239246,940632.0,-1912553.0,998325.0
2017-08-16,66100,4714899,297367.0,-455975.0,156559.0
2017-08-17,66400,3709768,462807.0,-14062.0,-443366.0
2017-08-18,67000,3130891,314423.0,-549731.0,242548.0
2017-08-21,67200,2570150,104327.0,-341749.0,242226.0
2017-08-22,68200,2208365,282321.0,-451758.0,191548.0
2017-08-23,68000,3072911,37771.0,274870.0,-309429.0
2017-08-24,68100,2333347,246717.0,-386073.0,157073.0
2017-08-25,68400,1862764,322643.0,-373297.0,55644.0
2017-08-28,67900,1843458,61909.0,-64221.0,-825.0
2017-08-29,67600,2967906,272780.0,97251.0,-373238.0
2017-08-30,68500,2118742,198801.0,-372576.0,201123.0
2017-08-31,68600,2054717,131609.0,-51930.0,-78233.0
2017-09-01,68700,2304425,41800.0,-264403.0,219322.0
2017-09-04,68100,3234465,490232.0,-821536.0,470815.0
2017-09-05,69900,4026248,889690.0,-1087241.0,202248.0
2017-09-06,71700,4476200,940929.0,-1046400.0,115446.0
2017-09-07,71400,3877849,393887.0,-562316.0,145483.0
2017-09-08,72600,2868673,551098.0,-823277.0,277650.0
2017-09-11,73800,3321612,698374.0,-264048.0,-417627.0
2017-09-12,74700,3676865,255720.0,-635147.0,385652.0
2017-09-13,75700,5682708,305555.0,-550837.0,213858.0
2017-09-14,76800,3366621,-221102.0,149194.0,77109.0
2017-09-15,77200,2725277,280725.0,-186209.0,-90984.0
2017-09-18,79700,3638325,-96210.0,156150.0,-76610.0
2017-09-19,79200,3934389,108246.0,728953.0,-860800.0
2017-09-20,80700,5268665,-3989.0,129685.0,-129978.0
2017-09-21,83100,6961713,-278784.0,172398.0,169650.0
2017-09-22,83100,5970218,-865651.0,127356.0,760088.0
2017-09-25,86300,4656285,-119669.0,299045.0,-210923.0
2017-09-26,82100,11035272,-217434.0,723145.0,-488414.0
2017-09-27,82400,5029200,118757.0,591693.0,-738656.0
2017-09-28,83200,4817018,453121.0,164871.0,-624985.0
2017-09-29,82900,3579139,14756.0,480972.0,-522355.0
2017-10-10,88700,7956055,-71283.0,-889793.0,942896.0
2017-10-11,89100,5500820,-834835.0,1151588.0,-350692.0
2017-10-12,88500,4313702,-754191.0,821358.0,-66756.0
2017-10-13,86100,6101810,-749868.0,855571.0,-115075.0
2017-10-16,84200,6985619,-829202.0,1446179.0,-641934.0
2017-10-17,83500,6802500,-441419.0,1666018.0,-1239357.0
2017-10-18,80900,9070685,-376095.0,1839007.0,-1470457.0
2017-10-19,79000,7675978,-237533.0,1288848.0,-1069570.0
2017-10-20,81200,6911051,500584.0,-141193.0,-387633.0
2017-10-23,84700,5388391,-520158.0,-93265.0,580279.0
2017-10-24,81800,5236092,-83808.0,1090457.0,-1027531.0
2017-10-25,81700,3914170,-768076.0,235492.0,536088.0
2017-10-26,78700,7528077,-1234284.0,1880740.0,-647600.0
2017-10-27,78400,8929263,-833663.0,2749953.0,-1980524.0
2017-10-30,79800,5883529,-40236.0,-490228.0,548272.0
2017-10-31,82200,6620890,405096.0,-1261507.0,827359.0
2017-11-01,85300,7067296,562545.0,-1613190.0,1081824.0
2017-11-02,83400,4464960,-149791.0,69219.0,84701.0
2017-11-03,84400,4050123,-202102.0,-192120.0,394164.0
2017-11-06,83500,3131468,-698731.0,227131.0,481454.0
2017-11-07,82400,2993945,-526151.0,289438.0,222168.0
2017-11-08,83200,3396387,-252195.0,-306635.0,548699.0
2017-11-09,82400,3748489,-647400.0,691919.0,-64904.0
2017-11-10,82000,2357772,-87444.0,-48771.0,138838.0
2017-11-13,82300,2955651,81158.0,-300164.0,227243.0
2017-11-14,83400,3399976,390179.0,-560955.0,154307.0
2017-11-15,82000,3207872,-63864.0,99925.0,19409.0
2017-11-16,82500,3053355,-43221.0,-33167.0,70355.0
2017-11-17,83000,4339090,-127356.0,-155610.0,297027.0
2017-11-20,82100,2988991,-360535.0,208064.0,154310.0
2017-11-21,85000,5540888,773119.0,-2454750.0,1687143.0
2017-11-22,86800,4592670,177913.0,-980627.0,821966.0
2017-11-23,84700,2840382,40186.0,389158.0,-438073.0
2017-11-24,85100,2073899,108690.0,-96678.0,-8520.0
2017-11-27,83100,7105679,-1274677.0,759656.0,533249.0
2017-11-28,82600,4083144,-633467.0,358799.0,318747.0
2017-11-29,82400,2418748,-45805.0,-297112.0,339238.0
2017-11-30,76800,11213748,-943455.0,3141810.0,-2327500.0
2017-12-01,77400,4340592,-117628.0,798910.0,-677804.0
2017-12-04,79100,4115752,-22220.0,-198890.0,269284.0
2017-12-05,77900,3736568,77526.0,260643.0,-342762.0
2017-12-06,77500,3934238,125016.0,-9409.0,-160481.0
2017-12-07,76000,5166136,549872.0,780437.0,-1351002.0
2017-12-08,78700,3660716,534436.0,-1099360.0,522579.0
2017-12-11,78700,2493176,327301.0,-79994.0,-253338.0
2017-12-12,77800,3746347,190059.0,381223.0,-576802.0
2017-12-13,76800,3485920,89785.0,807687.0,-895590.0
2017-12-14,76000,5552560,-1358160.0,831168.0,481381.0
2017-12-15,75700,3374982,113753.0,431403.0,-563373.0
2017-12-18,77200,3237589,407114.0,-545551.0,155475.0
2017-12-19,80200,6782210,1109496.0,-2010128.0,915579.0
2017-12-20,80100,4375810,757605.0,-1008895.0,274690.0
2017-12-21,77000,4831110,-238303.0,795621.0,-566025.0
2017-12-22,76700,3382954,230723.0,-77109.0,-172210.0
2017-12-26,74000,6253943,-380338.0,46971.0,314209.0
2017-12-27,75100,4291492,-138555.0,824701.0,-690758.0
2017-12-28,76500,2825939,532001.0,-381264.0,-137737.0
2018-01-02,76600,2014838,-331780.0,141607.0,178472.0
2018-01-03,77700,3097644,170162.0,-430441.0,275179.0
2018-01-04,77100,3729328,173510.0,-543452.0,375676.0
2018-01-05,79300,3395065,644085.0,-1229124.0,602813.0
2018-01-08,78200,2960495,-335917.0,236680.0,99511.0
2018-01-09,76900,3343874,-458795.0,497518.0,-24092.0
2018-01-10,72900,9123901,-2413307.0,4557720.0,-2205205.0
2018-01-11,72600,3777867,-358877.0,634736.0,-272744.0
2018-01-12,74400,5659087,-161518.0,-513712.0,656256.0
2018-01-15,72700,3541267,-267507.0,740246.0,-467661.0
2018-01-16,74400,4383229,527150.0,-635759.0,157472.0
2018-01-17,74100,3256624,-269288.0,68259.0,198012.0
2018-01-18,75200,6199800,128581.0,-785745.0,660463.0
2018-01-19,73300,3898397,-412588.0,1119549.0,-734953.0
2018-01-22,71100,5610463,-1147790.0,1296199.0,-156966.0
2018-01-23,71300,4671451,-190157.0,834091.0,-642409.0
2018-01-24,72400,3802939,438824.0,-716719.0,240416.0
2018-01-25,75800,8758929,-25045.0,-1889842.0,1869784.0
2018-01-26,75500,4296170,128448.0,-87930.0,-39152.0
2018-01-29,75300,3618328,77097.0,-380117.0,309261.0
2018-01-30,73100,5443314,-1091111.0,1541221.0,-462243.0
2018-01-31,73500,5800892,-177340.0,-256540.0,432658.0
2018-02-01,74400,2987816,182065.0,-794442.0,601713.0
2018-02-02,72200,4343077,-775181.0,750822.0,-940.0
2018-02-05,70200,4058439,-468698.0,888103.0,-436224.0
2018-02-06,70200,5679965,481965.0,-629330.0,146143.0
2018-02-07,71100,6007913,-23853.0,-1093901.0,1155346.0
2018-02-08,73900,5586858,-101184.0,-1774930.0,1871155.0
2018-02-09,73400,5118112,51713.0,-392764.0,363320.0
2018-02-12,74500,3317876,459295.0,-703490.0,253183.0
2018-02-13,77700,7814367,1167428.0,-3663220.0,2561757.0
2018-02-14,77600,3943628,284973.0,-526046.0,254153.0
2018-02-19,76500,3350577,-230609.0,155615.0,83814.0
2018-02-20,75500,2507719,-551564.0,67307.0,491302.0
2018-02-21,76900,2653870,378894.0,-655215.0,294424.0
2018-02-22,75900,1879461,78016.0,-2356.0,-70587.0
2018-02-23,77300,2404473,389087.0,-825790.0,513219.0
2018-02-26,77500,2327486,352196.0,-388930.0,52201.0
2018-02-27,78700,3395415,634388.0,-1203262.0,624579.0
2018-02-28,76800,3102987,-589878.0,290253.0,305301.0
2018-03-02,77400,2673152,-296203.0,-243558.0,541623.0
2018-03-05,78300,3415061,550946.0,-1085003.0,540084.0
2018-03-06,82400,7588369,1788937.0,-3612338.0,1827975.0
2018-03-07,82700,4992841,-233218.0,-1246040.0,1501757.0
2018-03-08,83500,4440076,-299335.0,-303001.0,612947.0
2018-03-09,83300,5159197,278609.0,-433242.0,157155.0
2018-03-12,84900,2744795,-134649.0,-460343.0,601151.0
2018-03-13,90000,8775741,784323.0,-3266694.0,2494342.0
2018-03-14,90700,5939290,-137002.0,-147957.0,284425.0
2018-03-15,89600,4106667,-139683.0,140217.0,-1169.0
2018-03-16,89800,5006430,-102681.0,-307383.0,416771.0
2018-03-19,89900,3743718,335050.0,-478529.0,145313.0
2018-03-20,89600,3083666,-133760.0,224037.0,-83113.0
2018-03-21,88400,2942484,107666.0,124612.0,-234090.0
2018-03-22,88600,2698169,-540805.0,190686.0,345973.0
2018-03-23,83100,7310739,-1958585.0,1830993.0,122226.0
2018-03-26,84000,6121334,-109443.0,683879.0,-567494.0
2018-03-27,81400,7184488,-217500.0,858647.0,-623374.0
2018-03-28,80300,4820673,-927190.0,137263.0,744479.0
2018-03-29,80300,3618849,164792.0,647343.0,-784934.0
2018-03-30,81300,3681673,387064.0,112328.0,-487124.0
2018-04-02,81300,2342407,-174080.0,136039.0,40034.0
2018-04-03,81800,3553815,-346837.0,268130.0,68632.0
2018-04-04,80400,2964537,-280586.0,248126.0,29557.0
2018-04-05,82900,3255356,773918.0,-640875.0,-138422.0
2018-04-06,80300,5693281,-427635.0,1790015.0,-1353251.0
2018-04-09,80600,3231256,-92801.0,28175.0,62473.0
2018-04-10,80400,2924054,-24466.0,-104911.0,140672.0
2018-04-11,81200,3053453,-67805.0,-578165.0,634913.0
2018-04-12,84000,5725102,291789.0,-1642833.0,1448715.0
2018-04-13,84200,3032369,506859.0,-299120.0,-185909.0
2018-04-16,84000,1489091,290736.0,-107575.0,-177952.0
2018-04-17,82800,2501282,78332.0,590104.0,-673700.0
2018-04-18,84600,3375376,119001.0,-321603.0,247869.0
2018-04-19,87900,5901782,333893.0,-1833693.0,1490839.0
2018-04-20,84400,4590640,176697.0,1148011.0,-1336907.0
2018-04-23,84400,3002461,-22705.0,205852.0,-187993.0
2018-04-24,82100,6804182,-128844.0,1121627.0,-997102.0
2018-04-25,82400,3845661,142128.0,236888.0,-406862.0
2018-04-26,86500,7551747,733178.0,-1878132.0,1157899.0
2018-04-27,87100,4961867,-305021.0,-936504.0,1273207.0
2018-04-30,84500,4653153,-418815.0,302633.0,168701.0
2018-05-02,83100,5444240,-251779.0,552717.0,-320471.0
2018-05-03,82900,2362792,-229462.0,219923.0,11999.0
2018-05-04,83000,2696141,-245992.0,-289848.0,537726.0
2018-05-08,83500,2979605,85429.0,-558232.0,473308.0
2018-05-09,83400,2284106,218854.0,-262897.0,40795.0
2018-05-10,85800,3274963,346896.0,-811638.0,462563.0
2018-05-11,86100,2107047,138675.0,-564375.0,427715.0
2018-05-14,85400,1959236,343579.0,-245925.0,-89689.0
2018-05-15,84600,2239370,-33377.0,112029.0,-82676.0
2018-05-16,87000,3040180,688272.0,-1514595.0,832631.0
2018-05-17,86700,2864278,450679.0,-337464.0,-109694.0
2018-05-18,87900,2187789,379353.0,-607875.0,227925.0
2018-05-21,89100,3262983,210360.0,-920802.0,712474.0
2018-05-23,95300,10378915,810705.0,-3939705.0,3214746.0
2018-05-24,94600,3220029,577009.0,-372820.0,-215577.0
2018-05-25,95200,4145819,826504.0,-652651.0,-114427.0
2018-05-28,94500,2505786,-106151.0,237984.0,-127494.0
2018-05-29,94800,2733549,11431.0,140778.0,-170091.0
2018-05-30,95000,3808299,141995.0,-193748.0,54620.0
2018-05-31,93400,5996671,71133.0,578778.0,-662367.0
2018-06-01,91400,4790644,-253211.0,843397.0,-600327.0
2018-06-04,89800,3141036,-267841.0,591574.0,-343330.0
2018-06-05,91000,2758383,-107673.0,-136265.0,239310.0
2018-06-07,90900,2754947,51360.0,127815.0,-180217.0
2018-06-08,88400,4579508,-626881.0,1032818.0,-391002.0
2018-06-11,89200,2535933,-212824.0,-218630.0,429119.0
2018-06-12,88400,1876012,111520.0,209010.0,-324469.0
2018-06-14,86300,4646948,-1193735.0,855467.0,328608.0
2018-06-15,87000,2945006,103879.0,-241161.0,129910.0
2018-06-18,84000,4723914,-136138.0,878681.0,-754758.0
2018-06-19,84100,3824878,131057.0,-320976.0,164706.0
2018-06-20,87800,4183210,24293.0,-584231.0,619307.0
2018-06-21,88500,3274612,-91323.0,-320304.0,431604.0
2018-06-22,89500,2569978,19162.0,-432220.0,410922.0
2018-06-25,84800,4420542,-377652.0,1340693.0,-964972.0
2018-06-26,84300,5518522,196369.0,320313.0,-532289.0
2018-06-27,85200,3798356,-185784.0,-535390.0,730770.0
2018-06-28,83500,3838303,-486727.0,728201.0,-266274.0
2018-06-29,85700,3003603,51725.0,-375461.0,293025.0
2018-07-02,83700,2033542,-388344.0,141698.0,248624.0
2018-07-03,86100,2817592,165855.0,-742280.0,581776.0
2018-07-04,85000,2744382,-92746.0,133953.0,-42563.0
2018-07-05,86200,2059342,172466.0,-380372.0,267266.0
2018-07-06,85300,3482186,488264.0,428068.0,-911361.0
2018-07-09,87600,2127205,418948.0,-479874.0,53606.0
2018-07-10,87300,2002682,-41617.0,65397.0,-33356.0
2018-07-11,86800,2037358,-320621.0,39855.0,281941.0
2018-07-12,85600,3032951,-635368.0,798628.0,-158162.0
2018-07-13,88800,4535954,412994.0,-1609978.0,1206754.0
2018-07-16,89300,1896459,-171161.0,-171893.0,341689.0
2018-07-17,88600,1570129,-78644.0,-55185.0,131596.0
2018-07-18,89300,1937496,-63307.0,-209736.0,291059.0
2018-07-19,90300,2383489,315786.0,-591496.0,287968.0
2018-07-20,87900,3726334,160991.0,1441133.0,-1607955.0
2018-07-23,81700,7076375,-1505085.0,1947524.0,-444613.0
2018-07-24,83600,4023740,-336568.0,-244653.0,585860.0
2018-07-25,80500,4154596,-683003.0,568092.0,88470.0
2018-07-26,83100,6218102,-262758.0,-262530.0,525748.0
2018-07-27,86100,4943923,-129875.0,-1209195.0,1361806.0
2018-07-30,85900,2301941,-630807.0,-193138.0,487106.0
2018-07-31,86300,2804543,43168.0,-451174.0,140812.0
2018-08-01,85600,2265008,-259684.0,166168.0,-347535.0
2018-08-02,83200,3373964,-431959.0,132796.0,-193483.0
2018-08-03,83300,1928574,-440183.0,89652.0,41628.0
2018-08-06,79400,5910100,-915793.0,2158142.0,-1762746.0
2018-08-07,80700,3288142,-364043.0,-184500.0,-146529.0
2018-08-08,79800,2804784,-577077.0,140517.0,-233177.0
2018-08-09,78000,5587662,-313100.0,1015856.0,-1402462.0
2018-08-10,75100,6785694,-1162502.0,1343878.0,-909648.0
2018-08-13,75400,3734794,400507.0,-692588.0,-517774.0
2018-08-14,75900,3206407,-291353.0,-188903.0,-204150.0
2018-08-16,74700,5550888,-252770.0,336905.0,-964427.0
2018-08-17,74500,2647963,-481657.0,55554.0,-366584.0
2018-08-20,74700,2048829,-42410.0,-25501.0,-469292.0
2018-08-21,78400,5663191,197918.0,-794475.0,14182.0
2018-08-22,79800,5295710,-134646.0,-770096.0,209982.0
2018-08-23,81100,3272130,-436004.0,-649746.0,255868.0
2018-08-24,81800,3612709,82864.0,-651750.0,-171188.0
2018-08-27,83500,3070598,-33249.0,-667853.0,202630.0
2018-08-28,82400,4466308,-511504.0,-435807.0,88970.0
2018-08-29,82800,2330703,-289534.0,-246017.0,61804.0
2018-08-30,82700,2337573,-311831.0,-168673.0,96014.0
2018-08-31,83000,2303812,-368057.0,-154272.0,163246.0
2018-09-03,80600,2618619,-601047.0,455827.0,-461418.0
2018-09-04,81200,1903734,-14490.0,-31501.0,-328859.0
2018-09-05,80000,2627619,-297561.0,321057.0,-442569.0
2018-09-06,78800,4516654,58445.0,910261.0,-1585565.0
2018-09-07,75900,8388278,836380.0,2687540.0,-4219282.0
2018-09-10,76500,4167711,-441269.0,-119253.0,14122.0
2018-09-11,76600,3197796,-353687.0,-156715.0,121839.0
2018-09-12,75100,4330147,-563624.0,932533.0,-910488.0
2018-09-13,74500,5257563,-337109.0,716602.0,-778736.0
2018-09-14,77700,4124842,555124.0,-983502.0,236041.0
2018-09-17,77200,2252063,-198192.0,-64880.0,14312.0
2018-09-18,78000,2450163,-63940.0,-350471.0,112449.0
2018-09-19,78800,2912259,-145850.0,-408151.0,270695.0
2018-09-20,79100,3392490,224443.0,-521252.0,39982.0
2018-09-21,76700,5678068,-689553.0,1487153.0,-1617705.0
2018-09-27,75000,5841083,-494477.0,1356392.0,-1573754.0
2018-09-28,73100,5824873,-51499.0,1256078.0,-1568542.0
2018-10-01,73700,2970456,-74227.0,69590.0,417.0
2018-10-02,71700,4089558,-286842.0,1087799.0,-803655.0
2018-10-04,70000,5778810,131898.0,987345.0,-1146757.0
2018-10-05,70300,5508014,192343.0,-335316.0,144612.0
2018-10-08,71200,2856291,7210.0,-436872.0,423256.0
2018-10-10,70300,4161114,288499.0,366705.0,-664769.0
2018-10-11,69000,4936490,94012.0,-582734.0,502932.0
2018-10-12,72400,4882184,-123179.0,-941248.0,1071459.0
2018-10-15,70300,3727297,-274373.0,576413.0,-305548.0
2018-10-16,69700,2211661,-69891.0,301360.0,-230712.0
2018-10-17,70400,2653053,-56768.0,-54199.0,110859.0
2018-10-18,68700,2849229,-305173.0,498662.0,-217630.0
2018-10-19,70800,2688930,288874.0,-510434.0,227412.0
2018-10-22,70000,2377240,56947.0,167828.0,-211818.0
2018-10-23,69100,3175869,-36968.0,-515041.0,549598.0
2018-10-24,66700,5703361,-357177.0,303230.0,49346.0
2018-10-25,64700,5859332,642970.0,182704.0,-837560.0
2018-10-26,67000,6211406,630883.0,-593387.0,-46351.0
2018-10-29,66800,4252977,808443.0,-391007.0,-432538.0
2018-10-30,68200,6101533,1124542.0,-747174.0,-363811.0
2018-10-31,68200,5038931,-700488.0,561055.0,132181.0
2018-11-01,68300,3218076,-262202.0,-64106.0,335840.0
2018-11-02,72600,5334082,534791.0,-1505784.0,1002486.0
2018-11-05,70500,3389386,-75746.0,881545.0,-812983.0
2018-11-06,70100,2624868,-161735.0,319193.0,-158068.0
2018-11-07,70800,3770119,580098.0,-810859.0,229953.0
2018-11-08,72900,3930969,-299656.0,-1083800.0,1399147.0
2018-11-09,72900,3414946,-451472.0,-301227.0,791467.0
2018-11-12,74500,3328433,-162759.0,-1000940.0,1206827.0
2018-11-13,71900,4730929,242107.0,550972.0,-776690.0
2018-11-14,70400,2783377,29689.0,442759.0,-469452.0
2018-11-15,71800,1564647,192390.0,-166971.0,-19451.0
2018-11-16,70100,2894513,-348243.0,671893.0,-330018.0
2018-11-19,69800,2303677,-480239.0,447761.0,28763.0
2018-11-20,67500,3325563,-462062.0,609379.0,-143890.0
2018-11-21,68100,3100596,547873.0,-153714.0,-391111.0
2018-11-22,69300,1966126,173259.0,-557685.0,392924.0
2018-11-23,69300,1499166,-180476.0,-119996.0,304951.0
2018-11-26,70900,2361766,360499.0,-728025.0,358936.0
2018-11-27,70800,2293763,-41608.0,174308.0,-148590.0
2018-11-28,71900,2441991,-284874.0,-748500.0,1041543.0
2018-11-29,71500,3270078,-65194.0,-123328.0,167999.0
2018-11-30,69600,4167055,-603968.0,1120369.0,-514765.0
2018-12-03,70500,2760290,-419698.0,-198680.0,615655.0
2018-12-04,69000,3222060,-830161.0,632417.0,198555.0
2018-12-05,68200,3008950,-226670.0,170891.0,53005.0
2018-12-06,66000,3902275,-382104.0,677671.0,-289612.0
2018-12-07,66800,2590733,-61191.0,-2060.0,69121.0
2018-12-10,65500,2206084,-78587.0,240796.0,-164529.0
2018-12-11,64900,2457332,78444.0,219538.0,-302039.0
2018-12-12,66200,2901875,247523.0,-249304.0,4020.0
2018-12-13,65500,4062323,-45430.0,315981.0,-267430.0
2018-12-14,61800,5617675,-766609.0,1963496.0,-1224511.0
2018-12-17,62200,2506287,217280.0,-410000.0,198717.0
2018-12-18,61100,3098206,-52887.0,52809.0,5235.0
2018-12-19,60300,3561783,61589.0,267585.0,-343986.0
2018-12-20,58600,4889709,-82535.0,413827.0,-331158.0
2018-12-21,60000,3946994,499931.0,-711507.0,203808.0
2018-12-24,60400,2101703,352742.0,-701940.0,352436.0
2018-12-26,60100,2455060,412689.0,-724848.0,329760.0
2018-12-27,61600,3047798,-419576.0,-341337.0,750914.0
2018-12-28,60500,1647462,-70060.0,190071.0,-110003.0
2019-01-02,60600,1934295,-5544.0,-308177.0,313993.0
2019-01-03,57700,3337621,-134388.0,473844.0,-330857.0
2019-01-04,58300,3388087,214278.0,-337039.0,138713.0
2019-01-07,58700,2273750,124196.0,-7434.0,-132886.0
2019-01-08,59200,3062192,188124.0,-547042.0,364414.0
2019-01-09,63600,4928656,329935.0,-1692306.0,1378638.0
2019-01-10,65300,6034432,-153773.0,-1315841.0,1499517.0
2019-01-11,65100,2890639,-325105.0,-123462.0,460771.0
2019-01-14,62100,3282892,19982.0,667470.0,-700925.0
2019-01-15,64000,2413868,205539.0,-210663.0,8367.0
2019-01-16,64800,2478497,92891.0,-273573.0,188879.0
2019-01-17,64900,2830122,-140429.0,-203614.0,345531.0
2019-01-18,64600,2263599,25549.0,87961.0,-119854.0
2019-01-21,67000,3977425,100566.0,-1041206.0,950129.0
2019-01-22,66600,4047917,-864928.0,-257943.0,1139735.0
2019-01-23,66800,2825017,109885.0,-99792.0,-3945.0
2019-01-24,70500,6914092,-178959.0,-2435132.0,2656644.0
2019-01-25,74600,7163871,-49396.0,-2326306.0,2390308.0
2019-01-28,71800,4972189,-217834.0,259029.0,-26950.0
2019-01-29,73400,3368642,216072.0,-179333.0,-35432.0
2019-01-30,75900,5304841,-161825.0,-1338896.0,1533336.0
